street	board	potBefore	toCall	position	stackBefore	action	holeCards
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jd2h
Preflop	-	6.500	2.500	Button	198.000	Fold	Jd2h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	AcAd
Preflop	-	20.000	5.000	BigBlind	192.500	Raise:55.00	AcAd
Preflop	-	190.000	55.000	BigBlind	132.500	Raise:77.50	AcAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5hKs
Preflop	-	5.000	1.000	Button	198.000	Call	5hKs
Flop	Tc 4h 3d	10.500	4.500	Button	197.000	Fold	5hKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Kc7h
Flop	Qh 8h 7c	5.000	0.000	BigBlind	197.500	Check	Kc7h
Flop	Qh 8h 7c	9.000	4.000	BigBlind	197.500	Call	Kc7h
Turn	Qh 8h 7c Ac	13.000	0.000	BigBlind	193.500	Check	Kc7h
Turn	Qh 8h 7c Ac	23.000	10.000	BigBlind	193.500	Fold	Kc7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	KcJs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	KcJs
Preflop	-	51.000	15.000	Button	182.000	Call	KcJs
Flop	4s 4h 3c	115.500	49.500	Button	167.000	Fold	KcJs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2cKd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3h8h
Preflop	-	5.000	1.000	Button	198.000	Fold	3h8h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	JcTd
Preflop	-	27.000	9.000	BigBlind	191.000	Call	JcTd
Flop	5s 5c 3c	36.000	0.000	BigBlind	182.000	Raise:1.00	JcTd
Flop	5s 5c 3c	39.000	1.000	BigBlind	181.000	Raise:61.00	JcTd
Flop	5s 5c 3c	223.000	61.000	BigBlind	119.000	Fold	JcTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JhAs
Preflop	-	5.000	1.000	Button	198.000	Call	JhAs
Flop	Qd 3c 2s	10.500	4.500	Button	197.000	Call	JhAs
Turn	Qd 3c 2s 6d	22.500	7.500	Button	192.500	Fold	JhAs
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	6c3d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5dAd
Preflop	-	5.000	1.000	Button	198.000	Call	5dAd
Flop	6c 5h 3s	10.500	4.500	Button	197.000	Fold	5dAd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jc8d
Flop	8h 6s 6d	5.000	0.000	BigBlind	197.500	Check	Jc8d
Flop	8h 6s 6d	9.000	4.000	BigBlind	197.500	Call	Jc8d
Turn	8h 6s 6d 5s	13.000	0.000	BigBlind	193.500	Check	Jc8d
Turn	8h 6s 6d 5s	23.000	10.000	BigBlind	193.500	Fold	Jc8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3s9s
Preflop	-	6.500	2.500	Button	198.000	Fold	3s9s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	6d7h
Flop	8s 5h 4d	6.000	0.000	BigBlind	197.000	Raise:3.00	6d7h
Flop	8s 5h 4d	19.000	7.000	BigBlind	194.000	Call	6d7h
Turn	8s 5h 4d 2d	26.000	0.000	BigBlind	187.000	Check	6d7h
Turn	8s 5h 4d 2d	45.500	19.500	BigBlind	187.000	Raise:75.50	6d7h
Turn	8s 5h 4d 2d	308.000	92.000	BigBlind	92.000	Call	6d7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2dJs
Preflop	-	5.000	1.000	Button	198.000	Call	2dJs
Flop	Qh Tc 5h	10.500	4.500	Button	197.000	Fold	2dJs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	7h9s
Flop	Js Ts 9d	6.000	0.000	BigBlind	197.000	Check	7h9s
Flop	Js Ts 9d	10.500	4.500	BigBlind	197.000	Call	7h9s
Turn	Js Ts 9d 2s	15.000	0.000	BigBlind	192.500	Check	7h9s
Turn	Js Ts 9d 2s	26.500	11.500	BigBlind	192.500	Call	7h9s
River	Js Ts 9d 2s 5d	38.000	0.000	BigBlind	181.000	Check	7h9s
River	Js Ts 9d 2s 5d	66.500	28.500	BigBlind	181.000	Call	7h9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kh3s
Preflop	-	5.000	1.000	Button	198.000	Call	Kh3s
Flop	As Ks 7c	9.000	3.000	Button	197.000	Call	Kh3s
Turn	As Ks 7c Qd	18.000	6.000	Button	194.000	Call	Kh3s
River	As Ks 7c Qd 8d	36.000	12.000	Button	188.000	Call	Kh3s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6h5s
Flop	As Kc 8h	5.000	0.000	BigBlind	197.500	Check	6h5s
Flop	As Kc 8h	7.500	2.500	BigBlind	197.500	Fold	6h5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c7s
Preflop	-	5.000	1.000	Button	198.000	Fold	5c7s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Qc3d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc2s
Preflop	-	6.500	2.500	Button	198.000	Fold	Jc2s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	8cAd
Preflop	-	20.000	5.000	BigBlind	192.500	Call	8cAd
Flop	9h 4h 2s	25.000	0.000	BigBlind	187.500	Check	8cAd
Flop	9h 4h 2s	44.000	19.000	BigBlind	187.500	Fold	8cAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4d9d
Preflop	-	6.500	2.500	Button	198.000	Call	4d9d
Flop	Js Jd 6h	16.000	7.000	Button	195.500	Fold	4d9d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6c5s
Flop	Qd 8c 4h	5.000	0.000	BigBlind	197.500	Check	6c5s
Flop	Qd 8c 4h	9.000	4.000	BigBlind	197.500	Raise:4.00	6c5s
Flop	Qd 8c 4h	34.000	13.000	BigBlind	189.500	Fold	6c5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2cTh
Preflop	-	6.500	2.500	Button	198.000	Call	2cTh
Flop	4s 3s 2h	16.000	7.000	Button	195.500	Fold	2cTh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4h9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcKs
Preflop	-	5.000	1.000	Button	198.000	Call	TcKs
Flop	Kh Jc 6s	9.000	3.000	Button	197.000	Call	TcKs
Turn	Kh Jc 6s 2d	18.000	6.000	Button	194.000	Call	TcKs
River	Kh Jc 6s 2d Th	42.000	18.000	Button	188.000	Raise:42.00	TcKs
River	Kh Jc 6s 2d Th	220.500	76.500	Button	128.000	Call	TcKs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Tc4d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc7h
Preflop	-	6.500	2.500	Button	198.000	Fold	Tc7h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	TcQh
Flop	9h 7h 5h	5.000	0.000	BigBlind	197.500	Check	TcQh
Flop	9h 7h 5h	9.000	4.000	BigBlind	197.500	Call	TcQh
Turn	9h 7h 5h Qd	13.000	0.000	BigBlind	193.500	Raise:8.50	TcQh
Turn	9h 7h 5h Qd	38.500	8.500	BigBlind	185.000	Call	TcQh
River	9h 7h 5h Qd 7s	47.000	0.000	BigBlind	176.500	Check	TcQh
River	9h 7h 5h Qd 7s	70.500	23.500	BigBlind	176.500	Fold	TcQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4dTd
Preflop	-	5.000	1.000	Button	198.000	Call	4dTd
Flop	Jh Th 5d	9.000	3.000	Button	197.000	Fold	4dTd
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3d8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3dJd
Preflop	-	6.500	2.500	Button	198.000	Call	3dJd
Flop	Jh Jc 6h	16.000	7.000	Button	195.500	Call	3dJd
Turn	Jh Jc 6h Tc	40.500	17.500	Button	188.500	Call	3dJd
River	Jh Jc 6h Tc 2c	101.500	43.500	Button	171.000	Call	3dJd
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3h5h
Flop	Jd 4s 3d	6.000	0.000	BigBlind	197.000	Check	3h5h
Flop	Jd 4s 3d	10.500	4.500	BigBlind	197.000	Fold	3h5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8cKc
Preflop	-	5.000	1.000	Button	198.000	Call	8cKc
Flop	Ac Js Th	9.000	3.000	Button	197.000	Raise:12.00	8cKc
Flop	Ac Js Th	48.000	12.000	Button	182.000	Call	8cKc
Turn	Ac Js Th Ks	90.000	30.000	Button	170.000	Fold	8cKc
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Kd2s
Flop	Qs Jc 4d	5.000	0.000	BigBlind	197.500	Check	Kd2s
Flop	Qs Jc 4d	7.500	2.500	BigBlind	197.500	Fold	Kd2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qc3s
Preflop	-	5.000	1.000	Button	198.000	Fold	Qc3s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Ad2s
Flop	Qc Jc 8d	6.000	0.000	BigBlind	197.000	Check	Ad2s
Flop	Qc Jc 8d	10.500	4.500	BigBlind	197.000	Fold	Ad2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6c3h
Preflop	-	5.000	1.000	Button	198.000	Call	6c3h
Flop	9s 7s 5d	9.000	3.000	Button	197.000	Call	6c3h
Turn	9s 7s 5d Qd	18.000	6.000	Button	194.000	Call	6c3h
River	9s 7s 5d Qd Qh	36.000	12.000	Button	188.000	Fold	6c3h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2c7c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cAs
Preflop	-	5.000	1.000	Button	198.000	Call	4cAs
Flop	8s 6c 3h	10.500	4.500	Button	197.000	Fold	4cAs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3dKh
Flop	Qs Qc Jc	5.000	0.000	BigBlind	197.500	Check	3dKh
Flop	Qs Qc Jc	9.000	4.000	BigBlind	197.500	Fold	3dKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7dKd
Preflop	-	5.000	1.000	Button	198.000	Call	7dKd
Flop	Js Jd 7c	9.000	3.000	Button	197.000	Raise:6.00	7dKd
Flop	Js Jd 7c	30.000	6.000	Button	188.000	Call	7dKd
Turn	Js Jd 7c 4d	54.000	18.000	Button	182.000	Call	7dKd
River	Js Jd 7c 4d 8d	126.000	54.000	Button	164.000	Raise:110.00	7dKd
Preflop	-	4.000	2.000	BigBlind	199.000	Call	AdTs
Flop	Jc 5c 4h	6.000	0.000	BigBlind	197.000	Check	AdTs
Flop	Jc 5c 4h	10.500	4.500	BigBlind	197.000	Fold	AdTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2d8d
Preflop	-	5.000	1.000	Button	198.000	Call	2d8d
Flop	Qd 6d 5d	9.000	3.000	Button	197.000	Call	2d8d
Turn	Qd 6d 5d Qs	18.000	6.000	Button	194.000	Call	2d8d
River	Qd 6d 5d Qs 7c	36.000	12.000	Button	188.000	Call	2d8d
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4dQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4hTs
Preflop	-	5.000	1.000	Button	198.000	Call	4hTs
Flop	Jd 5s 2c	9.000	3.000	Button	197.000	Fold	4hTs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9dTh
Flop	7s 4c 2h	5.000	0.000	BigBlind	197.500	Check	9dTh
Flop	7s 4c 2h	9.000	4.000	BigBlind	197.500	Fold	9dTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9d7h
Preflop	-	6.500	2.500	Button	198.000	Fold	9d7h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	7h3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3sKs
Preflop	-	5.000	1.000	Button	198.000	Call	3sKs
Flop	Ac Kh 5c	9.000	3.000	Button	197.000	Call	3sKs
Turn	Ac Kh 5c Ad	18.000	6.000	Button	194.000	Call	3sKs
River	Ac Kh 5c Ad 5h	42.000	18.000	Button	188.000	Call	3sKs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	7c8d
Flop	Qd Td 8s	6.000	0.000	BigBlind	197.000	Check	7c8d
Flop	Qd Td 8s	10.500	4.500	BigBlind	197.000	Call	7c8d
Turn	Qd Td 8s 2s	15.000	0.000	BigBlind	192.500	Check	7c8d
Turn	Qd Td 8s 2s	26.500	11.500	BigBlind	192.500	Fold	7c8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad2s
Preflop	-	5.000	1.000	Button	198.000	Call	Ad2s
Flop	Kd Jc 3d	10.500	4.500	Button	197.000	Raise:10.50	Ad2s
Flop	Kd Jc 3d	46.500	10.500	Button	182.000	Call	Ad2s
Turn	Kd Jc 3d Kc	100.000	43.000	Button	171.500	Fold	Ad2s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Td6h
Flop	9d 8h 8c	5.000	0.000	BigBlind	197.500	Check	Td6h
Flop	9d 8h 8c	9.000	4.000	BigBlind	197.500	Call	Td6h
Turn	9d 8h 8c Kc	13.000	0.000	BigBlind	193.500	Check	Td6h
Turn	9d 8h 8c Kc	23.000	10.000	BigBlind	193.500	Fold	Td6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AcKs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	AcKs
Preflop	-	51.000	15.000	Button	182.000	Call	AcKs
Flop	As 8d 4h	99.000	33.000	Button	167.000	Call	AcKs
Turn	As 8d 4h Ah	198.000	66.000	Button	134.000	Raise:68.00	AcKs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5dTd
Flop	7s 4s 3d	6.000	0.000	BigBlind	197.000	Raise:3.00	5dTd
Flop	7s 4s 3d	15.000	3.000	BigBlind	194.000	Call	5dTd
Turn	7s 4s 3d Kh	18.000	0.000	BigBlind	191.000	Check	5dTd
Turn	7s 4s 3d Kh	27.000	9.000	BigBlind	191.000	Fold	5dTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6cAd
Preflop	-	5.000	1.000	Button	198.000	Call	6cAd
Flop	Jc 5s 2c	9.000	3.000	Button	197.000	Raise:6.00	6cAd
Flop	Jc 5s 2c	30.000	6.000	Button	188.000	Call	6cAd
Turn	Jc 5s 2c 2s	54.000	18.000	Button	182.000	Fold	6cAd
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Ac6d
Flop	Th 7d 5h	6.000	0.000	BigBlind	197.000	Check	Ac6d
Flop	Th 7d 5h	10.500	4.500	BigBlind	197.000	Fold	Ac6d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TsAs
Preflop	-	5.000	1.000	Button	198.000	Call	TsAs
Flop	Ac 4c 2h	10.500	4.500	Button	197.000	Call	TsAs
Turn	Ac 4c 2h 2s	26.500	11.500	Button	192.500	Fold	TsAs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	6h6s
Flop	As 8h 6d	6.000	0.000	BigBlind	197.000	Check	6h6s
Flop	As 8h 6d	10.500	4.500	BigBlind	197.000	Raise:19.50	6h6s
Flop	As 8h 6d	80.000	26.000	BigBlind	173.000	Call	6h6s
Turn	As 8h 6d 3d	106.000	0.000	BigBlind	147.000	Check	6h6s
Turn	As 8h 6d 3d	185.500	79.500	BigBlind	147.000	Raise:67.50	6h6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jh6s
Preflop	-	5.000	1.000	Button	198.000	Call	Jh6s
Flop	8c 7s 5s	10.500	4.500	Button	197.000	Fold	Jh6s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8dQd
Flop	Qs 8h 8c	6.000	0.000	BigBlind	197.000	Check	8dQd
Flop	Qs 8h 8c	10.500	4.500	BigBlind	197.000	Call	8dQd
Turn	Qs 8h 8c 2s	15.000	0.000	BigBlind	192.500	Raise:10.50	8dQd
Turn	Qs 8h 8c 2s	46.500	10.500	BigBlind	182.000	Call	8dQd
River	Qs 8h 8c 2s Kh	57.000	0.000	BigBlind	171.500	Raise:7.50	8dQd
River	Qs 8h 8c 2s Kh	79.500	7.500	BigBlind	164.000	Raise:156.50	8dQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3cQc
Preflop	-	6.500	2.500	Button	198.000	Call	3cQc
Flop	Qd Js 9h	13.500	4.500	Button	195.500	Call	3cQc
Turn	Qd Js 9h Td	27.000	9.000	Button	191.000	Fold	3cQc
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	JdTs
Preflop	-	27.000	9.000	BigBlind	191.000	Fold	JdTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kc6s
Preflop	-	5.000	1.000	Button	198.000	Call	Kc6s
Flop	Ah Jd 3c	9.000	3.000	Button	197.000	Call	Kc6s
Turn	Ah Jd 3c Ks	18.000	6.000	Button	194.000	Call	Kc6s
River	Ah Jd 3c Ks 4d	36.000	12.000	Button	188.000	Call	Kc6s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4dKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ah2s
Preflop	-	6.500	2.500	Button	198.000	Call	Ah2s
Flop	Ts 8d 5h	13.500	4.500	Button	195.500	Fold	Ah2s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2d8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qd6s
Preflop	-	5.000	1.000	Button	198.000	Call	Qd6s
Flop	Jd 7h 3h	9.000	3.000	Button	197.000	Fold	Qd6s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5h9h
Flop	Kh Kd 6h	5.000	0.000	BigBlind	197.500	Check	5h9h
Flop	Kh Kd 6h	9.000	4.000	BigBlind	197.500	Call	5h9h
Turn	Kh Kd 6h 5d	13.000	0.000	BigBlind	193.500	Check	5h9h
Turn	Kh Kd 6h 5d	23.000	10.000	BigBlind	193.500	Call	5h9h
River	Kh Kd 6h 5d Kc	33.000	0.000	BigBlind	183.500	Check	5h9h
River	Kh Kd 6h 5d Kc	58.000	25.000	BigBlind	183.500	Fold	5h9h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad7h
Preflop	-	6.500	2.500	Button	198.000	Call	Ad7h
Flop	8c 6h 5c	16.000	7.000	Button	195.500	Call	Ad7h
Turn	8c 6h 5c Kd	40.500	17.500	Button	188.500	Fold	Ad7h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	7h7s
Flop	Ah Ad 6s	6.000	0.000	BigBlind	197.000	Raise:3.00	7h7s
Flop	Ah Ad 6s	15.000	3.000	BigBlind	194.000	Call	7h7s
Turn	Ah Ad 6s 3d	18.000	0.000	BigBlind	191.000	Raise:9.00	7h7s
Turn	Ah Ad 6s 3d	45.000	9.000	BigBlind	182.000	Call	7h7s
River	Ah Ad 6s 3d Qh	54.000	0.000	BigBlind	173.000	Check	7h7s
River	Ah Ad 6s 3d Qh	81.000	27.000	BigBlind	173.000	Call	7h7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7cAc
Preflop	-	5.000	1.000	Button	198.000	Call	7cAc
Flop	9s 8c 4c	9.000	3.000	Button	197.000	Raise:6.00	7cAc
Flop	9s 8c 4c	30.000	6.000	Button	188.000	Call	7cAc
Turn	9s 8c 4c Qd	54.000	18.000	Button	182.000	Call	7cAc
River	9s 8c 4c Qd 3s	108.000	36.000	Button	164.000	Fold	7cAc
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8c7s
Flop	9h 2s 2h	6.000	0.000	BigBlind	197.000	Check	8c7s
Flop	9h 2s 2h	10.500	4.500	BigBlind	197.000	Fold	8c7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QcTd
Preflop	-	6.500	2.500	Button	198.000	Call	QcTd
Flop	Ts 2s 2c	13.500	4.500	Button	195.500	Call	QcTd
Turn	Ts 2s 2c Tc	27.000	9.000	Button	191.000	Call	QcTd
River	Ts 2s 2c Tc 5h	54.000	18.000	Button	182.000	Call	QcTd
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2d8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5h7s
Preflop	-	5.000	1.000	Button	198.000	Call	5h7s
Flop	Qc Ts Tc	10.500	4.500	Button	197.000	Fold	5h7s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Th5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JdAs
Preflop	-	6.500	2.500	Button	198.000	Call	JdAs
Flop	9d 8d 4d	16.000	7.000	Button	195.500	Call	JdAs
Turn	9d 8d 4d Qh	40.500	17.500	Button	188.500	Raise:19.00	JdAs
Turn	9d 8d 4d Qh	154.000	58.000	Button	152.000	Call	JdAs
River	9d 8d 4d Qh 5d	306.000	94.000	Button	94.000	Fold	JdAs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6dQs
Flop	Ac Th 6s	5.000	0.000	BigBlind	197.500	Check	6dQs
Flop	Ac Th 6s	9.000	4.000	BigBlind	197.500	Call	6dQs
Turn	Ac Th 6s Qh	13.000	0.000	BigBlind	193.500	Check	6dQs
Turn	Ac Th 6s Qh	23.000	10.000	BigBlind	193.500	Raise:28.50	6dQs
Turn	Ac Th 6s Qh	136.000	46.000	BigBlind	155.000	Fold	6dQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8d5s
Preflop	-	5.000	1.000	Button	198.000	Fold	8d5s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8dQs
Flop	Ah 9d 6d	6.000	0.000	BigBlind	197.000	Check	8dQs
Flop	Ah 9d 6d	10.500	4.500	BigBlind	197.000	Fold	8dQs
Preflop	-	1.500	0.500	Button	199.500	Fold	2d5s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	QdAh
Flop	Kc 4s 2d	6.000	0.000	BigBlind	197.000	Check	QdAh
Flop	Kc 4s 2d	10.500	4.500	BigBlind	197.000	Call	QdAh
Turn	Kc 4s 2d 9s	15.000	0.000	BigBlind	192.500	Check	QdAh
Turn	Kc 4s 2d 9s	26.500	11.500	BigBlind	192.500	Fold	QdAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c5s
Preflop	-	5.000	1.000	Button	198.000	Call	4c5s
Flop	6d 3d 2s	9.000	3.000	Button	197.000	Raise:6.00	4c5s
Flop	6d 3d 2s	30.000	6.000	Button	188.000	Call	4c5s
Turn	6d 3d 2s Js	54.000	18.000	Button	182.000	Raise:72.00	4c5s
Turn	6d 3d 2s Js	288.000	72.000	Button	92.000	Raise:20.00	4c5s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4dJd
Flop	8d 7d 6h	5.000	0.000	BigBlind	197.500	Check	4dJd
Flop	8d 7d 6h	9.000	4.000	BigBlind	197.500	Call	4dJd
Turn	8d 7d 6h Ac	13.000	0.000	BigBlind	193.500	Check	4dJd
Turn	8d 7d 6h Ac	23.000	10.000	BigBlind	193.500	Call	4dJd
River	8d 7d 6h Ac 5h	33.000	0.000	BigBlind	183.500	Raise:13.50	4dJd
River	8d 7d 6h Ac 5h	95.000	35.000	BigBlind	170.000	Fold	4dJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qd8s
Preflop	-	5.000	1.000	Button	198.000	Call	Qd8s
Flop	7h 7c 5s	9.000	3.000	Button	197.000	Fold	Qd8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3d6d
Flop	Ac 9s 5h	6.000	0.000	BigBlind	197.000	Check	3d6d
Flop	Ac 9s 5h	10.500	4.500	BigBlind	197.000	Fold	3d6d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TdKs
Preflop	-	5.000	1.000	Button	198.000	Call	TdKs
Flop	Ad Ac Kc	9.000	3.000	Button	197.000	Call	TdKs
Turn	Ad Ac Kc 6h	18.000	6.000	Button	194.000	Call	TdKs
River	Ad Ac Kc 6h 2s	36.000	12.000	Button	188.000	Call	TdKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	JdTh
Flop	As Qc Jh	5.000	0.000	BigBlind	197.500	Check	JdTh
Flop	As Qc Jh	9.000	4.000	BigBlind	197.500	Call	JdTh
Turn	As Qc Jh Jc	13.000	0.000	BigBlind	193.500	Check	JdTh
Turn	As Qc Jh Jc	19.500	6.500	BigBlind	193.500	Call	JdTh
River	As Qc Jh Jc 5s	26.000	0.000	BigBlind	187.000	Check	JdTh
River	As Qc Jh Jc 5s	39.000	13.000	BigBlind	187.000	Call	JdTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac8s
Preflop	-	5.000	1.000	Button	198.000	Call	Ac8s
Flop	7s 6h 3c	9.000	3.000	Button	197.000	Fold	Ac8s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6dJs
Flop	7c 4s 2s	5.000	0.000	BigBlind	197.500	Check	6dJs
Flop	7c 4s 2s	9.000	4.000	BigBlind	197.500	Fold	6dJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3h4s
Preflop	-	5.000	1.000	Button	198.000	Fold	3h4s
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	ThJs
Preflop	-	27.000	9.000	BigBlind	191.000	Fold	ThJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cTs
Preflop	-	6.500	2.500	Button	198.000	Fold	4cTs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	AhJs
Flop	8s 8h 3c	6.000	0.000	BigBlind	197.000	Raise:3.00	AhJs
Flop	8s 8h 3c	15.000	3.000	BigBlind	194.000	Call	AhJs
Turn	8s 8h 3c 7c	18.000	0.000	BigBlind	191.000	Check	AhJs
Turn	8s 8h 3c 7c	27.000	9.000	BigBlind	191.000	Fold	AhJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9hTh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	9hTh
Preflop	-	51.000	15.000	Button	182.000	Call	9hTh
Flop	Td 8c 6s	99.000	33.000	Button	167.000	Raise:42.00	9hTh
Flop	Td 8c 6s	258.000	42.000	Button	92.000	Call	9hTh
Turn	Td 8c 6s 5c	350.000	50.000	Button	50.000	Call	9hTh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	9c7s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	9c7s
Flop	Qh Jd Td	25.000	0.000	BigBlind	187.500	Raise:2.50	9c7s
Flop	Qh Jd Td	32.500	2.500	BigBlind	185.000	Raise:50.00	9c7s
Flop	Qh Jd Td	185.000	50.000	BigBlind	132.500	Call	9c7s
Turn	Qh Jd Td 5c	235.000	0.000	BigBlind	82.500	Check	9c7s
Turn	Qh Jd Td 5c	317.500	82.500	BigBlind	82.500	Fold	9c7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JdTh
Preflop	-	5.000	1.000	Button	198.000	Call	JdTh
Flop	Qc 5c 2c	9.000	3.000	Button	197.000	Fold	JdTh
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	8c2d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9d5h
Preflop	-	5.000	1.000	Button	198.000	Call	9d5h
Flop	Js 9c 5d	9.000	3.000	Button	197.000	Raise:6.00	9d5h
Flop	Js 9c 5d	30.000	6.000	Button	188.000	Call	9d5h
Turn	Js 9c 5d Ad	54.000	18.000	Button	182.000	Call	9d5h
River	Js 9c 5d Ad Ts	108.000	36.000	Button	164.000	Call	9d5h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2c8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9cTs
Preflop	-	5.000	1.000	Button	198.000	Call	9cTs
Flop	Ac Jd 2d	9.000	3.000	Button	197.000	Fold	9cTs
