hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
286	Button	7hKh	4sAs	6h3d2c6cAc	-4250	-42.500	5	7	b250b750b1250c/b250b500c/b1250b2500c/kk
287	BigBlind	TsAs	3sQs	Qc7c6c2s	450	4.500	3	4	b200b450c/kk/b450f
288	Button	4h5s	2cKs	Ac9h8sQcTd	-250	-2.500	4	4	b250c/kk/kk/kk
289	BigBlind	KcJs	Td3h	Kh4d2c	300	3.000	2	3	b200b300c/b450f
290	Button	Jc8s	5dKh	Th9s5s3dKd	-2500	-25.000	4	6	b250c/kb250c/kk/b1000b2000c
291	BigBlind	JcAd	5hKs	7s2h2c	300	3.000	2	3	b200b300c/b450f
292	Button	KhJs	3dTd	Tc5d3hKcTs	-20000	-200.000	5	7	b250c/b250b500c/b750b1500c/b750b1500b17750c
293	BigBlind	Td2h	TcAc	Jh7h5c9d8c	0	0.000	4	5	b200b300c/kk/kk/b450c
294	Button	6c8d	QcQd	6h3d2dKc3c	-20000	-200.000	4	4	b250b750b1250c/b3250b6500b18750c//
295	BigBlind	JcQd	9d2s		50	0.500	0	1	f
296	Button	Kh2s	5hJs	9s8s5sKd	13500	135.000	4	6	b250c/b250b500c/b750b1500b12750b19250f
297	BigBlind	6cQd	4cTd		200	2.000	1	2	b200b300f
298	Button	Jd5h	3cKc	9c7d7c4sAs	-7250	-72.500	5	7	b250b750b1250c/b250b500c/b2750b5500c/kk
299	BigBlind	2d8s	6d5s	AhKc4d	-300	-3.000	3	3	b200b300c/kb1500f
300	Button	7d4s	AcJh	Kc8h4h	500	5.000	3	4	cb300b500c/kb750f
301	BigBlind	4d5s	4c2d		50	0.500	0	1	f
302	Button	Jc6h	4sTs	Ah8c5c9s4d	-250	-2.500	4	4	b250c/kk/kk/kk
303	BigBlind	9cJh	7dKh	Kc8d5d7c5s	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
304	Button	Kd2h	6cQs	QdJc2d4d3d	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
305	BigBlind	3c8c	Tc2d	QdJc4h	400	4.000	3	4	b200b300c/kb100b200f
306	Button	6c7c	7hKh		750	7.500	2	2	b250b750b1250f
307	BigBlind	2c7s	3c4c	Qs5h2sQhKd	600	6.000	4	5	b200b300c/b300c/kk/b900f
308	Button	8sAs	Ah7s		900	9.000	2	2	b300b900b1500f
309	BigBlind	Qc2h	Kc6d	Qs9s3s4d	600	6.000	3	4	b200b300c/b300c/b600f
310	Button	3c4c	8dAs		750	7.500	2	2	b250b750b1250f
311	BigBlind	QcJh	6cJc	Ks6s5h7h9d	-300	-3.000	4	5	b200b300c/kk/kk/kk
312	Button	6h7s	4dTd	QhQdQc7d	500	5.000	3	4	b250c/kk/b250b800f
313	BigBlind	7c4h	6d4s		200	2.000	1	2	b200b300f
314	Button	6cTc	3hJh	Kc7d2c	250	2.500	2	3	b250c/kb250f
315	BigBlind	2c4s	Jd2h	AhJs5d7dTs	-600	-6.000	4	5	b200b300c/kk/b300c/kk
316	Button	Qc4s	3dAs	AhJc2hJd2c	-750	-7.500	4	5	b250c/kk/kk/b250b500c
317	BigBlind	8d3h	ThJs	7s7c4dTs6c	-500	-5.000	6	6	b200b300c/kb100b200c/kk/kb700f
318	Button	Ac2d	8cQs	Jd8d5c6s	600	6.000	3	4	b300c/kk/b300b600f
319	BigBlind	4dTs	2d6s		50	0.500	0	1	f
320	Button	3d7h	3c5h	9s9d4sKh4d	0	0.000	4	4	ck/kk/kk/kk
321	BigBlind	5h7h	9d2h		50	0.500	0	1	f
322	Button	4sJs	8c2h		100	1.000	1	1	b250f
323	BigBlind	6c4h	6d5s	KhJc5cQs8d	-300	-3.000	4	5	b200b300c/kk/kk/kk
324	Button	4h5s	4c2s		100	1.000	1	1	b250f
325	BigBlind	AcQd	2c5c	Th9h2dKs6h	-450	-4.500	4	5	b200b450c/kk/kk/kk
326	Button	6d8s	4d2s		100	1.000	1	1	b250f
327	BigBlind	Jc9d	Kh5s	8s5d3h7dQd	-300	-3.000	4	5	b200b300c/kk/kk/kk
328	Button	5hAh	2h4s		100	1.000	1	1	b300f
329	BigBlind	5c9c	6hKh	Tc5d4cJd	750	7.500	3	4	b200b300c/b450c/b750f
330	Button	3hTh	QdKd	Td5s5cQcKs	-8800	-88.000	5	8	b250b750b1250c/b250b500c/kb2650c/kb4400c
331	BigBlind	2c8s	9d5h	Qs9h3s6c5s	-500	-5.000	6	6	b200b300c/kk/kb100b200c/kb700f
332	Button	Kd4s	9c4d	9s5s4h2dJd	-20000	-200.000	4	4	b250c/b250b500b2000b3500b19750c//
333	BigBlind	6cAd	8cAc	7c5d2dQdTh	-600	-6.000	4	5	b200b300c/b300c/kk/kk
334	Button	JhKs	4d3s		100	1.000	1	1	b300f
335	BigBlind	5cKd	5s9s	AhTh3s	400	4.000	3	4	b200b300c/kb100b200f
336	Button	4dAh	8d6h	5s5d2h	1500	15.000	3	4	b250c/kb400b1250b2100f
337	BigBlind	6dQd	8d7h	7s5c3d2hAd	-600	-6.000	4	5	b200b300c/b300c/kk/kk
338	Button	TdQh	4h6h	9s4c2c3c7h	-750	-7.500	4	5	b250c/kk/b250b500c/kk
339	BigBlind	4cKs	5cJc	Td8h3d	1800	18.000	3	4	b200b300c/kb1500b3000f
340	Button	2c3c	Ad4h	JcTs6dQd9d	-250	-2.500	4	4	b250c/kk/kk/kk
341	BigBlind	TcJh	3hTs		200	2.000	1	2	b200b300f
342	Button	5c6h	6cQc		750	7.500	2	2	b250b750b1250f
343	BigBlind	5h7s	KsAs		-3300	-33.000	3	3	b200b300b1800b3300b20000f
344	Button	3hTs	2h8h	Qc6c5c	500	5.000	2	3	b250c/b250b500f
345	BigBlind	9cQs	3c5d	AcKh6h	300	3.000	2	3	b200b300c/b300f
346	Button	Qc5s	Jc2s		100	1.000	1	1	b250f
347	BigBlind	4c2h	2cAd	Js4d3hQc	3600	36.000	5	6	b200b300c/b450b900b1350c/kb1950b3900f
348	Button	6c8c	QsKs	AsAdQd3s2s	-1250	-12.500	5	5	b250b750b1250c/kk/kk/kk
349	BigBlind	6cAh	Th3s	Tc9c2d7d	400	4.000	4	5	b200b300c/kk/kb100b200f
350	Button	Qd7s	8cKs	Ah4d3d	1250	12.500	3	4	b250b750b1250c/kb1250f
351	BigBlind	3dJd	5h5s	Ks3s2h4cAd	-5700	-57.000	5	6	b200b300c/b300c/b900c/kb2100b4200c
352	Button	AhQs	6c4h		100	1.000	1	1	b300f
353	BigBlind	Qh4s	JcAc	7c6h5d4d	600	6.000	3	4	b200b300c/b300c/b600f
354	Button	Ac2h	3s7s	Qh5c4s5h5d	3000	30.000	5	8	b250c/kb250c/kb500b1500b2500c/kb4500f
355	BigBlind	5dJh	KcQd	Tc5c4c3s	3300	33.000	4	5	b200b300c/kb1500b3000c/b3300f
356	Button	9c9d	Qc5h		100	1.000	1	1	b300f
357	BigBlind	8h5s	Ac9s	Ah6d2dQh4h	-4200	-42.000	6	7	b200b300c/b300b1500b2700c/kk/kb600b1200c
358	Button	TdQh	Qd4h	8c7d2d9c5c	250	2.500	4	4	b250c/kk/kk/kk
359	BigBlind	2dQs	6c6s	KdJcTc8c2s	-300	-3.000	4	5	b200b300c/kk/kk/kk
360	Button	Tc9s	5c6s	3s3c2dTs	500	5.000	3	4	b250c/kk/b250b800f
361	BigBlind	5s6s	3c4h	Th2s2dJd	800	8.000	5	6	b200b300c/kb100b200c/kb300b600f
362	Button	Kh7s	6cAs	KdKc2sQs	650	6.500	3	5	b250c/kb400c/kb1000f
363	BigBlind	9hKh	9c4s	Tc7h4h	300	3.000	2	3	b200b300c/b450f
364	Button	5cJs	7cJd	Td2h2c	250	2.500	2	3	b250c/kb250f
365	BigBlind	7d5s	5c8d	Ks9d2s	300	3.000	2	3	b200b300c/b300f
366	Button	QdJh	AcAh	9d6c2sTsJc	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
367	BigBlind	Jh8s	2c4s		50	0.500	0	1	f
368	Button	4c5h	Ac6d	As7c5dKc7h	-1500	-15.000	4	6	b250c/kb250c/kk/b500b1000c
369	BigBlind	5c4s	ThTs	AsTd6cAdJh	-1800	-18.000	6	6	b200b300c/b300b900b1500c/kk/kb9000f
370	Button	7cKh	Jc2d		100	1.000	1	1	b250f
371	BigBlind	TdJd	5c2s		50	0.500	0	1	f
372	Button	4d3s	8dAd	QcTh8h6dQs	-1250	-12.500	5	5	b250b750b1250c/kk/kk/kk
373	BigBlind	3s4s	4d2h		50	0.500	0	1	f
374	Button	4cTc	QdKs	9s8h5hAs	1250	12.500	4	5	b250b750b1250c/kk/kb1250f
375	BigBlind	Qd4h	QcKc	Ks8h6hTh	7200	72.000	6	7	b200b300b1800b3300c/kb300b600c/kb3300b6600f
376	Button	2dKh	Jd9s	AsJs3c4hQs	500	5.000	4	5	b250c/kk/kk/b250b500f
377	BigBlind	9cJh	8cAd	KsQd9h	300	3.000	2	3	b200b300c/b450f
378	Button	6dTs	5d8h	AsKd3h5cJd	-250	-2.500	4	4	b250c/kk/kk/kk
379	BigBlind	3cJh	6hJs	QhTc2c	300	3.000	2	3	b200b300c/b300f
380	Button	7c9d	8hTh	AcJd2cQc	1500	15.000	4	5	b250b750b1250c/kk/b250b500f
381	BigBlind	Qc8s	2d4s		50	0.500	0	1	f
382	Button	Th8s	2s9s	Qc6h5sTd	250	2.500	3	4	b250c/kk/kb400f
383	BigBlind	JcQh	2h8h	6c3s3c	400	4.000	3	4	b200b300c/kb100b200f
384	Button	KcQs	3sTs	KsKd5s6c	8100	81.000	4	6	b300c/b300b1000c/kb1950b6800b15300f
385	BigBlind	9c3d	ThTs	6s2s2cAsJd	-2100	-21.000	5	6	b200b300c/kk/kb900b1800c/kk
386	Button	8d8h	4cAc	AhQc7cKdAd	-4500	-45.000	4	6	b300c/b300b600c/kk/b1800b3600c
387	BigBlind	3sKs	2dJd	7h4s3c	300	3.000	2	3	b200b300c/b450f
388	Button	TcKc	3h6s		100	1.000	1	1	b300f
389	BigBlind	Kd2s	8h6s		200	2.000	1	2	b200b300f
390	Button	7dTs	4s8s	6s6h2dKsKh	750	7.500	4	5	b250c/kk/b250b500c/kk
391	BigBlind	6dJs	AcAh	Jc6h4h5c7h	20000	200.000	4	4	b200b300b1800b3300c/b4950b16700c//
392	Button	Ad6h	3hKs	AhTh5hTs	650	6.500	3	5	b250c/kb400c/kb1000f
393	BigBlind	4c9d	5dJh	Kh8h3s	300	3.000	2	3	b200b300c/b300f
394	Button	QhQs	2c3d		100	1.000	1	1	b300f
395	BigBlind	3cTc	QcKc	Qd7s5c5sJh	10800	108.000	6	7	b200b300b1800b3300c/kk/kk/kb7500b15000f
396	Button	7sJs	Ad3s	Ks5c3hAs6c	-750	-7.500	4	5	b250c/kk/b250b500c/kk
397	BigBlind	Ah7s	4dKh	5d3s2s5h8s	3600	36.000	5	6	b200b300c/b300c/b600c/kb1200b2400c
398	Button	Td3s	7h2s		100	1.000	1	1	b250f
399	BigBlind	8c3d	2c6d		50	0.500	0	1	f
400	Button	3dQh	3c8h		100	1.000	1	1	b250f
401	BigBlind	6c2s	6hTs		200	2.000	1	2	b200b300f
402	Button	6cKc	9c6h	Qc6d3c5s	650	6.500	3	5	b250c/kb400c/kb1000f
403	BigBlind	TdJh	Jc4h		200	2.000	1	2	b200b300f
404	Button	TdKd	2s7s		100	1.000	1	1	b300f
405	BigBlind	8dAs	9c7h		200	2.000	1	2	b200b300f
406	Button	9cKh	ThJh	Tc7d3h4cAs	-1250	-12.500	5	5	b250b750b1250c/kk/kk/kk
407	BigBlind	Ac8d	5s6s	QdJc9s7dQc	500	5.000	5	6	b200b300c/kb100b200c/kk/kk
408	Button	QcTh	2hQh	AsQd7s	1250	12.500	3	4	b250b750b1250c/kb1900f
409	BigBlind	AcTs	TcQs	AdJc7c7d	750	7.500	3	4	b200b300c/b450c/b1150f
410	Button	JcAc	3c7c		100	1.000	1	1	b300f
411	BigBlind	3c5s	Kd8h	6h3d2c	300	3.000	2	3	b200b300c/b450f
412	Button	2d5d	4c7s		100	1.000	1	1	b250f
413	BigBlind	TcQd	6sTs		1800	18.000	2	3	b200b300b1800b3300f
414	Button	5d5h	2cAs	6h5s4c	300	3.000	2	3	b300c/kb450f
415	BigBlind	3c3d	QcJh	KhTs4cJd9d	-18300	-183.000	6	7	b200b300c/kb1500b3000c/kk/kb7500b15000c
416	Button	Jd9h	2d5s		100	1.000	1	1	b250f
417	BigBlind	8c7h	QhAh	Js5d3hTcJh	-6600	-66.000	5	6	b200b300b1800b3300c/kk/b3300c/kk
418	Button	6hTh	7c9h		750	7.500	2	2	b250b750b1250f
419	BigBlind	7c7h	8hKh	As9c6c2sQs	1200	12.000	5	6	b200b300c/kk/kk/kb900b1800f
420	Button	7h3s	5dQd	QhJs8sJdKc	-600	-6.000	4	6	ck/kb100c/kk/b200b400c
421	BigBlind	7sAs	5c4h	QsJc7c	300	3.000	2	3	b200b300c/b300f
422	Button	AhAs	3cKs		100	1.000	1	1	b300f
423	BigBlind	2c6h	3c8s		50	0.500	0	1	f
424	Button	9c4d	4h7h	Jh9h7c9sTd	3100	31.000	4	7	b250c/kb400c/b850b2450c/kb4650f
425	BigBlind	8cJh	Jc7d	AcTd7sJd8d	1000	10.000	5	6	b200b300c/kb100b200c/b500c/b1000f
426	Button	3dJd	5cQd	AcQsTdAd6h	-1000	-10.000	4	6	b250c/kb250c/kb500c/kk
427	BigBlind	KhTs	7c3h		50	0.500	0	1	f
428	Button	Jc3s	5cTc	QhJh3c	250	2.500	2	3	b250c/kb400f
429	BigBlind	4dKd	AcQs	4h3s3cTc	750	7.500	3	4	b200b300c/b450c/b1150f
430	Button	5c8d	Td4h	Ad7s5d	500	5.000	2	3	b250c/b250b500f
431	BigBlind	9c3d	2c5c	9s8d6c	300	3.000	2	3	b200b300c/b450f
432	Button	Ad9h	8c4h		100	1.000	1	1	b250f
433	BigBlind	6s8s	6cAc		1800	18.000	2	3	b200b300b1800b3300f
434	Button	JsQs	7c7h	Tc4h3dKsQh	5000	50.000	5	8	b250b750b1250c/kb1250c/kb2500c/kb7500f
435	BigBlind	Tc5s	3h6h	Jc7h5hJd7d	1200	12.000	4	5	b200b300c/b300c/b600c/kk
436	Button	7c7h	Jc2s		100	1.000	1	1	b300f
437	BigBlind	Ah6s	8d8h	5d4s2h2cAd	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
438	Button	6cTc	QdKs	AdKd5c7sJh	-2500	-25.000	5	6	b250b750b1250c/kk/kk/kb1250c
439	BigBlind	TdKs	5s7s	Qd4s3d2h2d	1900	19.000	6	7	b200b300c/kb100b200c/kk/kb700b1400c
440	Button	Jd9h	2dJh		100	1.000	1	1	b250f
441	BigBlind	Ac3h	Qd8h	Ks3c2h	300	3.000	2	3	b200b300c/b450f
442	Button	3cJd	QcAd	Ah7d4dKs8c	-17900	-179.000	5	7	b250b750b1250c/kb1250c/kk/b7700b15400c
443	BigBlind	7d8s	6hJs	As8d6s	300	3.000	2	3	b200b300c/b300f
444	Button	6hTh	Tc7h	KsKh7cAh4c	-500	-5.000	4	5	b250c/kk/kb250c/kk
445	BigBlind	4cKd	3h7s		50	0.500	0	1	f
446	Button	2hKs	JcTd	KdTc4d2d5d	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
447	BigBlind	8cQd	Ac3h	AsJd3cAh6c	-5400	-54.000	7	7	b200b300c/b300c/kb600b1200c/kb1800b3600b18200f
448	Button	QcAc	9hKh	JhJc9d4dQh	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
449	BigBlind	5dJs	3c6s		200	2.000	1	2	b200b300f
450	Button	7c8c	6sTs	As7s5h2c4c	3000	30.000	4	7	b250c/kb400c/b350b700c/b1650b3300f
451	BigBlind	9cAs	3c5h		200	2.000	1	2	b200b300f
452	Button	3dQh	KdTh	Ac4d3sKc8c	1000	10.000	4	7	b250c/kb250c/kb500c/kb1500f
453	BigBlind	AdJh	7c7s	6s3h2c7h5h	-20000	-200.000	5	5	b200b300c/b300c/b600b3000b5400b19400c/
454	Button	6h5s	8cQd	Th9s8h5cAh	-500	-5.000	4	5	b250c/kk/kb250c/kk
455	BigBlind	7d5h	8c3s		50	0.500	0	1	f
456	Button	7sAs	8d7h	Kd9d3c	600	6.000	2	3	b300c/b300b600f
457	BigBlind	5c2d	KhJs		1800	18.000	2	3	b200b300b1800b3300f
458	Button	3sKs	Jd5s	Th8s6c	250	2.500	2	3	b250c/kb250f
459	BigBlind	6d2h	2c6s		50	0.500	0	1	f
460	Button	3hTh	Kc5h	4d4c3d	250	2.500	2	3	b250c/kb400f
461	BigBlind	9c3h	9hAs	5d4d2c8c4h	-300	-3.000	4	5	b200b300c/kk/kk/kk
462	Button	3dTd	5dTh	Ts7d6s	250	2.500	2	3	b250c/kb400f
463	BigBlind	5d6s	8cKs	Kd7s2s4d3c	20000	200.000	6	6	b200b300c/kb1500b3000c/kb5700b11400b16700c/
464	Button	JdTh	2hJs		100	1.000	1	1	b250f
465	BigBlind	8sTs	2sQs	Ac8d3c2h	2700	27.000	4	5	b200b300c/kk/b300b2400b4500f
466	Button	4cQs	9dKd	Jc6c5d	500	5.000	2	3	b250c/b250b500f
467	BigBlind	4h6s	Kc2h	9h6h5c	300	3.000	2	3	b200b300c/b450f
468	Button	4h5s	TdAh	Js6s5d8c	650	6.500	3	5	b250c/kb400c/kb1000f
469	BigBlind	7d2s	6h8h	Kc6s5sTd2h	-1500	-15.000	4	5	b200b300c/b300c/kk/b900c
470	Button	5c4d	9cQd	As6h5d	250	2.500	2	3	b250c/kb400f
471	BigBlind	4d6s	9cTh	9s2s2dQcKc	-300	-3.000	4	5	b200b300c/kk/kk/kk
472	Button	3c2d	Jc5h	Ts8h7h	500	5.000	2	3	b250c/b250b500f
473	BigBlind	2cJc	3cKh	Qh7c4h	400	4.000	3	4	b200b300c/kb100b200f
474	Button	7d8d	6dKh	AdJh6s4s3d	-750	-7.500	4	5	b250c/kk/b250b500c/kk
475	BigBlind	Qc7h	QdKd	JsJh9s6h2h	10800	108.000	6	7	b200b300b1800b3300c/kk/b3300c/kb4200b8400f
476	Button	KcKh	Qh6s		100	1.000	1	1	b300f
477	BigBlind	6c2d	7d6h	Qd7h4hTsQc	-300	-3.000	4	5	b200b300c/kk/kk/kk
478	Button	Th5s	3c7d		100	1.000	1	1	b250f
479	BigBlind	2h8s	4cKc	5d4d3h6c	3000	30.000	4	5	b200b300c/b300b1500b2700c/b4500f
480	Button	4c9d	3hQh	7c6c2hQs9h	-700	-7.000	5	6	cb300b500c/kk/kk/b100b200c
481	BigBlind	AcJd	3hTh		200	2.000	1	2	b200b300f
482	Button	Kc9s	TcKh	Qs9h8d3c6c	20000	200.000	5	7	b300b900b1500c/b300b600c/b3300b6600c/b11300c
483	BigBlind	5c2s	AdKh	AcQc2hTcQs	-10500	-105.000	7	8	b200b300b1800b3300c/kb300b600c/kk/kb3300b6600c
484	Button	7d3s	Qd4h	Td6d5h	200	2.000	2	3	ck/b100b200f
485	BigBlind	TcTs	4s7s	Qh9h5h	450	4.500	2	3	b200b450c/b700f
486	Button	JsAs	2h9h		100	1.000	1	1	b300f
487	BigBlind	Ad9s	2c6c	AsQdJs	300	3.000	2	3	b200b300c/b450f
488	Button	6cJs	Tc5d	KsQs6s	250	2.500	2	3	b250c/kb400f
489	BigBlind	5d8h	9cJh	QcTc4h8s7d	-20000	-200.000	6	7	b200b300c/b300b900b1500c/kb5400b10800c/b7400c
490	Button	8c5s	Jc9s	AsQsTc2sTd	-5250	-52.500	5	6	b250c/kk/b250b500b2750b5000c/kk
491	BigBlind	7cJh	4h5h	Ts4s2c2s6h	-600	-6.000	4	5	b200b300c/b300c/kk/kk
492	Button	5d5h	3s5s	As9c2c8c	600	6.000	3	5	b300c/kb300c/kb600f
493	BigBlind	4sTs	6c3h		200	2.000	1	2	b200b300f
494	Button	9c6d	7c6h	JhJd2s4c9d	750	7.500	4	6	b250c/kk/b250b500c/kb1150f
495	BigBlind	6h7s	TdAs	Ah4c3h5c2s	1900	19.000	4	5	b200b300c/kk/b450c/b1150c
496	Button	Kd6s	3hJs	Tc2h2c	250	2.500	2	3	b250c/kb250f
497	BigBlind	Jc9h	9dJs	7c5h5c8c	1200	12.000	5	6	b200b300c/kb100b200c/kb700b1400f
498	Button	7d4s	3d6d	AsQc6cJs3h	-250	-2.500	4	4	b250c/kk/kk/kk
499	BigBlind	Tc4h	Td5h	Jh6h2d	300	3.000	2	3	b200b300c/b300f
500	Button	2hTs	9d7h	QhJd3s6cJs	1750	17.500	5	6	b250b750b1250c/kk/b250b500c/kk
501	BigBlind	7c9s	5hJs	Qc6h4c	400	4.000	3	4	b200b300c/kb100b200f
502	Button	2dTd	3cQc	7s4s4h5s8c	500	5.000	4	5	b250c/kk/kk/b250b500f
503	BigBlind	Ac9h	5d6h	3d2h2c5c9d	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
504	Button	2c5c	KdTs	Qd6d2d9s8s	4750	47.500	4	7	b250c/kb250c/kb750c/b1750b3500c
505	BigBlind	9c6h	5c9s	AcKhKd8c7c	0	0.000	5	6	b200b300c/kk/kk/kb100b200c
506	Button	JsAs	8c4h		100	1.000	1	1	b300f
507	BigBlind	6d9s	JdAh	8s5h2s7h5s	4650	46.500	5	6	b200b300c/kk/b450b2400b4350c/b7000f
508	Button	8cTs	4sJs	Jc9c4hTd2c	-3150	-31.500	4	7	b250c/kb250c/kb750c/kb1900c
509	BigBlind	Td8h	9d9s	Js3d2cKhTs	600	6.000	4	5	b200b300c/b300c/kk/kk
510	Button	8cKh	2d7h		100	1.000	1	1	b250f
511	BigBlind	3dKs	JdAs	Js3h2hQs	2850	28.500	4	5	b200b300c/b450b1500b2550c/b2850f
512	Button	5dTh	QsAs	8s5c2h7c	3150	31.500	4	6	b250b750b1250c/kb1900c/kb4750f
513	BigBlind	Ac5h	3c2s		50	0.500	0	1	f
514	Button	4d2h	2c4s		300	3.000	2	2	cb300b500f
515	BigBlind	9dTs	JsKs	Kh9s4dKc2c	-3000	-30.000	4	5	b200b300c/b300c/b900c/b1500c
516	Button	7cAh	8c6d	KdKcJd	250	2.500	2	3	b250c/kb250f
517	BigBlind	AcTd	KhAs	9c4c3s9h	6300	63.000	4	5	b200b450b1800b3150c/b3150c/b9450f
518	Button	8c9d	8d2s		100	1.000	1	1	b250f
519	BigBlind	8c6d	2dKd	9d8d3s5h5s	1500	15.000	4	5	b200b300c/b300c/b900c/b1500f
520	Button	2c4d	6d4s	AcKcQd6h3s	-250	-2.500	4	4	b250c/kk/kk/kk
521	BigBlind	6c7s	7c9h	AdJh7hTd3c	0	0.000	4	5	b200b300c/kk/kk/kk
522	Button	JcQs	2c5h		100	1.000	1	1	b250f
523	BigBlind	3d3h	8c2s		50	0.500	0	1	f
524	Button	9c7h	6h8h		750	7.500	2	2	b250b750b1250f
525	BigBlind	2c3d	8dJd	KsJsTc5c3s	-3300	-33.000	5	6	b200b300b1800b3300c/kk/kk/kk
526	Button	Ac7s	JhAs	Ts7h2s5s	8100	81.000	4	6	b300c/b300b600c/kb1350b7200b13050f
527	BigBlind	3d9h	5dJd	AsKd5sQdTh	-3000	-30.000	5	6	b200b300c/b300c/kk/kb1200b2400c
528	Button	2hQs	KcTh	8s6h4d4sTd	-750	-7.500	4	5	b250c/kk/kk/b250b500c
529	BigBlind	3h5s	4sKs	Ts6h5d	300	3.000	2	3	b200b300c/b450f
530	Button	7h9s	4cQd	AsAd6h	500	5.000	2	3	b250c/b250b500f
531	BigBlind	4d4h	Ac5h	AhKc7hJcKs	-500	-5.000	5	6	b200b300c/kk/kb100b200c/kk
532	Button	8c7d	5c7c	AdKcJs	2250	22.500	3	4	b250b750b1250c/b1000b2000f
533	BigBlind	5c6s	8dJh	AcTd6c	400	4.000	3	4	b200b300c/kb100b200f
534	Button	3cJd	Qd4h	9d8h4c2s2d	-750	-7.500	4	5	b250c/kk/kk/b250b500c
535	BigBlind	9dJd	4cKd	Kh7h4s2s2h	-7700	-77.000	7	8	b200b300c/kb100b200c/kb1300b2600c/kb2300b4600c
536	Button	6cAc	Ad8h	Jd4d3sQd6s	4500	45.000	4	6	b300c/b300b600c/kk/b1800b3600c
537	BigBlind	3h2s	Kd7s	8d6h3s3d	3000	30.000	4	5	b200b300c/b300b1500b2700c/b4500f
538	Button	5d8h	Qh8s	As9s2s3d	500	5.000	3	5	b250c/kb250c/kb500f
539	BigBlind	6cJh	5d7h		200	2.000	1	2	b200b300f
540	Button	3hJh	8c2h		100	1.000	1	1	b250f
541	BigBlind	2dTh	7sQs	As6c5s5hTc	8250	82.500	5	6	b200b300c/kb1500b3000c/kk/b4950c
542	Button	6c2s	JcTd	QdQcJs7h8h	-100	-1.000	4	4	ck/kk/kk/kk
543	BigBlind	QhAs	Jd5h	Tc7c6h	450	4.500	2	3	b200b450c/b450f
544	Button	QcQd	4dTh		100	1.000	1	1	b300f
545	BigBlind	TdKs	9dQs	Jh7h2s	400	4.000	3	4	b200b300c/kb100b200f
546	Button	7cKs	3hQs	Qd8s5h3s8c	-1500	-15.000	4	6	b250c/kb250c/kk/b500b1000c
547	BigBlind	KcKs	5c8d		200	2.000	1	2	b200b450f
548	Button	6c8s	QcTs	AdQh3h6d3s	-1500	-15.000	4	6	b250c/kk/b250b500c/kb750c
549	BigBlind	9c9d	3c5h		200	2.000	1	2	b200b450f
550	Button	9dKd	6d8d		900	9.000	2	2	b300b900b1800f
551	BigBlind	6h8h	5dAh	KhTs4c4s2h	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
552	Button	2h3s	JdKh		750	7.500	2	2	b250b750b1250f
553	BigBlind	2d4h	6cAs	Tc9c2sJd5h	600	6.000	4	5	b200b300c/b300c/kk/kk
554	Button	5c4d	5d3s	Kh5s4cTd	650	6.500	3	5	b250c/kb400c/kb1000f
555	BigBlind	2c4c	5c8c	7h6h5s9s8d	0	0.000	5	6	b200b300c/b300c/kb600b1200c/b1800c
556	Button	7c2d	8dJh	As4d3sJs6h	-600	-6.000	4	6	ck/kk/kb100c/b200b400c
557	BigBlind	7hQh	2dAh	QsTs6cTc	750	7.500	3	4	b200b300c/b450c/b1150f
558	Button	2cAc	TcAd	KcTd2h8sKd	1300	13.000	4	7	b250c/kb400c/kb650c/kb1950f
559	BigBlind	3dKh	6h3s	AsKc9s	300	3.000	2	3	b200b300c/b300f
560	Button	Td3h	8d5h	AdKd8c5sAc	-250	-2.500	4	4	b250c/kk/kk/kk
561	BigBlind	7d5s	Th3s	Kh2d2c	300	3.000	2	3	b200b300c/b300f
562	Button	KcKs	3d2h		100	1.000	1	1	b300f
563	BigBlind	5dQh	Kc4s	Td5s5c	300	3.000	2	3	b200b300c/b450f
564	Button	4cKh	JcJh	7h3h2hQc4s	-10450	-104.500	5	7	b250b750b1250c/kb1900c/kk/b3650b7300c
565	BigBlind	7cJs	Ad4h	Kc9c4s9s6h	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
566	Button	Tc3s	2c9c	Jd7s7hAd5c	750	7.500	4	5	b250c/kk/kk/b250b500c
567	BigBlind	6s8s	4cTd		200	2.000	1	2	b200b300f
568	Button	AhKs	Jd9s	QcJcTc8h7h	3600	36.000	4	7	b300c/kb450c/kb1150c/b1700b5850f
569	BigBlind	8c5s	5dQh		200	2.000	1	2	b200b300f
570	Button	2d9s	Ac6d	6h4d3cTdAs	-750	-7.500	4	5	b250c/kk/b250b500c/kk
571	BigBlind	JcAs	3c3s	9s9d7cKdTd	-2700	-27.000	5	6	b200b450c/b450b1350b2250c/kk/kk
572	Button	9hTs	9d3s		100	1.000	1	1	b250f
