street	board	potBefore	toCall	position	stackBefore	action	holeCards
Flop	9s 7s 4c	5.000	0.000	BigBlind	197.500	Check	5dKh
Flop	9s 7s 4c	7.500	2.500	BigBlind	197.500	Fold	5dKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc4s
Preflop	-	6.500	2.500	Button	198.000	Call	Jc4s
Flop	Kh Qd Td	13.500	4.500	Button	195.500	Fold	Jc4s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5cAs
Flop	Kd Jh 3d	5.000	0.000	BigBlind	197.500	Check	5cAs
Flop	Kd Jh 3d	7.500	2.500	BigBlind	197.500	Call	5cAs
Turn	Kd Jh 3d 8h	10.000	0.000	BigBlind	195.000	Check	5cAs
Turn	Kd Jh 3d 8h	15.000	5.000	BigBlind	195.000	Fold	5cAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7c7h
Preflop	-	5.000	1.000	Button	198.000	Call	7c7h
Flop	9d 7s 2c	10.500	4.500	Button	197.000	Raise:10.50	7c7h
Flop	9d 7s 2c	55.000	19.000	Button	182.000	Call	7c7h
Turn	9d 7s 2c 4s	129.500	55.500	Button	163.000	Raise:107.50	7c7h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Kd3h
Flop	Ks 4c 2c	5.000	0.000	BigBlind	197.500	Check	Kd3h
Flop	Ks 4c 2c	7.500	2.500	BigBlind	197.500	Call	Kd3h
Turn	Ks 4c 2c Tc	10.000	0.000	BigBlind	195.000	Check	Kd3h
Turn	Ks 4c 2c Tc	15.000	5.000	BigBlind	195.000	Call	Kd3h
River	Ks 4c 2c Tc Ac	20.000	0.000	BigBlind	190.000	Check	Kd3h
River	Ks 4c 2c Tc Ac	35.000	15.000	BigBlind	190.000	Fold	Kd3h
Preflop	-	1.500	0.500	Button	199.500	Fold	6c2d
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	3cQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7hJs
Preflop	-	5.000	1.000	Button	198.000	Call	7hJs
Flop	Qh 6s 4c	10.500	4.500	Button	197.000	Fold	7hJs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4c3d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4hJs
Preflop	-	5.000	1.000	Button	198.000	Fold	4hJs
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2c4h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6h9s
Preflop	-	5.000	1.000	Button	198.000	Fold	6h9s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3h4h
Flop	Qs Jh 8d	5.000	0.000	BigBlind	197.500	Check	3h4h
Flop	Qs Jh 8d	7.500	2.500	BigBlind	197.500	Fold	3h4h
Preflop	-	1.500	0.500	Button	199.500	Fold	7h3s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	3h9h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jd2h
Preflop	-	6.500	2.500	Button	198.000	Call	Jd2h
Flop	8c 7c 2s	16.000	7.000	Button	195.500	Fold	Jd2h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	QcJd
Flop	Jh 7c 3h	6.000	0.000	BigBlind	197.000	Raise:3.00	QcJd
Flop	Jh 7c 3h	19.000	7.000	BigBlind	194.000	Call	QcJd
Turn	Jh 7c 3h 8s	26.000	0.000	BigBlind	187.000	Check	QcJd
Turn	Jh 7c 3h 8s	39.000	13.000	BigBlind	187.000	Call	QcJd
River	Jh 7c 3h 8s 2d	52.000	0.000	BigBlind	174.000	Check	QcJd
River	Jh 7c 3h 8s 2d	78.000	26.000	BigBlind	174.000	Call	QcJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8c9d
Preflop	-	5.000	1.000	Button	198.000	Call	8c9d
Flop	Jc 9h 2h	9.000	3.000	Button	197.000	Call	8c9d
Turn	Jc 9h 2h Td	21.000	9.000	Button	194.000	Call	8c9d
River	Jc 9h 2h Td 4c	52.500	22.500	Button	185.000	Call	8c9d
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	JcQc
Preflop	-	27.000	9.000	BigBlind	191.000	Call	JcQc
Flop	Ad Ks 3c	36.000	0.000	BigBlind	182.000	Check	JcQc
Flop	Ad Ks 3c	63.000	27.000	BigBlind	182.000	Call	JcQc
Turn	Ad Ks 3c Qh	90.000	0.000	BigBlind	155.000	Check	JcQc
Turn	Ad Ks 3c Qh	157.500	67.500	BigBlind	155.000	Call	JcQc
River	Ad Ks 3c Qh Th	225.000	0.000	BigBlind	87.500	Check	JcQc
River	Ad Ks 3c Qh Th	312.500	87.500	BigBlind	87.500	Call	JcQc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AcTs
Preflop	-	5.000	1.000	Button	198.000	Call	AcTs
Flop	Kc Js 5d	10.500	4.500	Button	197.000	Call	AcTs
Turn	Kc Js 5d Th	22.500	7.500	Button	192.500	Call	AcTs
River	Kc Js 5d Th Qh	45.000	15.000	Button	185.000	Raise:78.00	AcTs
River	Kc Js 5d Th Qh	294.000	78.000	Button	92.000	Call	AcTs
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	6d2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9h9s
Preflop	-	5.000	1.000	Button	198.000	Call	9h9s
Flop	9d 9c 3s	9.000	3.000	Button	197.000	Call	9h9s
Turn	9d 9c 3s As	18.000	6.000	Button	194.000	Call	9h9s
River	9d 9c 3s As 3d	36.000	12.000	Button	188.000	Raise:48.00	9h9s
River	9d 9c 3s As 3d	192.000	48.000	Button	128.000	Call	9h9s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9dTd
Flop	Qc 8s 4c	5.000	0.000	BigBlind	197.500	Check	9dTd
Flop	Qc 8s 4c	7.500	2.500	BigBlind	197.500	Call	9dTd
Turn	Qc 8s 4c Qd	10.000	0.000	BigBlind	195.000	Check	9dTd
Turn	Qc 8s 4c Qd	15.000	5.000	BigBlind	195.000	Fold	9dTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dQs
Preflop	-	5.000	1.000	Button	198.000	Call	6dQs
Flop	Qc 9s 8d	9.000	3.000	Button	197.000	Call	6dQs
Turn	Qc 9s 8d Jd	18.000	6.000	Button	194.000	Call	6dQs
River	Qc 9s 8d Jd 4s	36.000	12.000	Button	188.000	Call	6dQs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	7d4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	KcAh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	KcAh
Preflop	-	51.000	15.000	Button	182.000	Call	KcAh
Flop	Kd 3d 2h	99.000	33.000	Button	167.000	Call	KcAh
Turn	Kd 3d 2h Ks	198.000	66.000	Button	134.000	Call	KcAh
River	Kd 3d 2h Ks 5d	332.000	68.000	Button	68.000	Call	KcAh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	2cJc
Flop	As Kc 9h	6.000	0.000	BigBlind	197.000	Check	2cJc
Flop	As Kc 9h	10.500	4.500	BigBlind	197.000	Fold	2cJc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c6c
Preflop	-	5.000	1.000	Button	198.000	Call	4c6c
Flop	Jc 9s 4h	10.500	4.500	Button	197.000	Call	4c6c
Turn	Jc 9s 4h Ac	22.500	7.500	Button	192.500	Call	4c6c
River	Jc 9s 4h Ac Qd	45.000	15.000	Button	185.000	Fold	4c6c
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9c5h
Flop	Js 8s 8d	5.000	0.000	BigBlind	197.500	Raise:2.50	9c5h
Flop	Js 8s 8d	12.500	2.500	BigBlind	195.000	Fold	9c5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TdQs
Preflop	-	5.000	1.000	Button	198.000	Call	TdQs
Flop	9h 6h 3d	9.000	3.000	Button	197.000	Call	TdQs
Turn	9h 6h 3d Qh	18.000	6.000	Button	194.000	Call	TdQs
River	9h 6h 3d Qh 2h	42.000	18.000	Button	188.000	Call	TdQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	AdTs
Flop	Td 9h 5h	5.000	0.000	BigBlind	197.500	Check	AdTs
Flop	Td 9h 5h	7.500	2.500	BigBlind	197.500	Raise:5.00	AdTs
Flop	Td 9h 5h	25.000	5.000	BigBlind	190.000	Call	AdTs
Turn	Td 9h 5h 7s	30.000	0.000	BigBlind	185.000	Check	AdTs
Turn	Td 9h 5h 7s	45.000	15.000	BigBlind	185.000	Call	AdTs
River	Td 9h 5h 7s Qh	60.000	0.000	BigBlind	170.000	Check	AdTs
River	Td 9h 5h 7s Qh	90.000	30.000	BigBlind	170.000	Call	AdTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	ThQs
Preflop	-	5.000	1.000	Button	198.000	Call	ThQs
Flop	Ad 9s 2h	9.000	3.000	Button	197.000	Call	ThQs
Turn	Ad 9s 2h Ah	18.000	6.000	Button	194.000	Call	ThQs
River	Ad 9s 2h Ah 7s	36.000	12.000	Button	188.000	Fold	ThQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5c6s
Flop	Jc 6h 2c	5.000	0.000	BigBlind	197.500	Check	5c6s
Flop	Jc 6h 2c	9.000	4.000	BigBlind	197.500	Call	5c6s
Turn	Jc 6h 2c 3h	13.000	0.000	BigBlind	193.500	Check	5c6s
Turn	Jc 6h 2c 3h	23.000	10.000	BigBlind	193.500	Call	5c6s
River	Jc 6h 2c 3h Ts	33.000	0.000	BigBlind	183.500	Check	5c6s
River	Jc 6h 2c 3h Ts	58.000	25.000	BigBlind	183.500	Fold	5c6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7dQs
Preflop	-	5.000	1.000	Button	198.000	Call	7dQs
Flop	Qd Jc 7c	9.000	3.000	Button	197.000	Raise:6.00	7dQs
Flop	Qd Jc 7c	30.000	6.000	Button	188.000	Call	7dQs
Turn	Qd Jc 7c 5c	54.000	18.000	Button	182.000	Raise:36.00	7dQs
Turn	Qd Jc 7c 5c	180.000	36.000	Button	128.000	Raise:92.00	7dQs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2d6d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4dJh
Preflop	-	5.000	1.000	Button	198.000	Call	4dJh
Flop	Js 8s 3s	9.000	3.000	Button	197.000	Fold	4dJh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Jc7d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc3d
Preflop	-	5.000	1.000	Button	198.000	Call	Jc3d
Flop	Qh Qc 3s	9.000	3.000	Button	197.000	Raise:6.00	Jc3d
Flop	Qh Qc 3s	30.000	6.000	Button	188.000	Fold	Jc3d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	5c5h
Preflop	-	20.000	5.000	BigBlind	192.500	Call	5c5h
Flop	Kh Qc 3s	25.000	0.000	BigBlind	187.500	Check	5c5h
Flop	Kh Qc 3s	44.000	19.000	BigBlind	187.500	Fold	5c5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac4s
Preflop	-	5.000	1.000	Button	198.000	Call	Ac4s
Flop	Kc Td 8s	10.500	4.500	Button	197.000	Fold	Ac4s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	8cKh
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	8cKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c5h
Preflop	-	5.000	1.000	Button	198.000	Call	4c5h
Flop	9h 7h 3s	9.000	3.000	Button	197.000	Raise:12.00	4c5h
Flop	9h 7h 3s	48.000	12.000	Button	182.000	Call	4c5h
Turn	9h 7h 3s 2c	90.000	30.000	Button	170.000	Raise:140.00	4c5h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	9c6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dJh
Preflop	-	5.000	1.000	Button	198.000	Fold	6dJh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3sKs
Flop	6h 5c 2c	6.000	0.000	BigBlind	197.000	Check	3sKs
Flop	6h 5c 2c	9.000	3.000	BigBlind	197.000	Fold	3sKs
Preflop	-	1.500	0.500	Button	199.500	Fold	7c3s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Tc4d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9sTs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	9sTs
Preflop	-	51.000	15.000	Button	182.000	Call	9sTs
Flop	Kh Js 2h	99.000	33.000	Button	167.000	Fold	9sTs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2c4h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7sJs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	7sJs
Preflop	-	51.000	15.000	Button	182.000	Fold	7sJs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6h9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cAc
Preflop	-	5.000	1.000	Button	198.000	Call	4cAc
Flop	Ah 7c 4s	9.000	3.000	Button	197.000	Call	4cAc
Turn	Ah 7c 4s 5h	21.000	9.000	Button	194.000	Raise:39.00	4cAc
Turn	Ah 7c 4s 5h	160.000	52.000	Button	146.000	Fold	4cAc
Preflop	-	4.000	2.000	BigBlind	199.000	Call	AcTs
Flop	9s 7h 4s	6.000	0.000	BigBlind	197.000	Check	AcTs
Flop	9s 7h 4s	10.500	4.500	BigBlind	197.000	Fold	AcTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7d9d
Preflop	-	5.000	1.000	Button	198.000	Call	7d9d
Flop	Js 2h 2d	10.500	4.500	Button	197.000	Fold	7d9d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9dQh
Flop	5s 5h 2h	5.000	0.000	BigBlind	197.500	Check	9dQh
Flop	5s 5h 2h	7.500	2.500	BigBlind	197.500	Call	9dQh
Turn	5s 5h 2h 5d	10.000	0.000	BigBlind	195.000	Check	9dQh
Turn	5s 5h 2h 5d	15.000	5.000	BigBlind	195.000	Fold	9dQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8h6s
Preflop	-	5.000	1.000	Button	198.000	Fold	8h6s
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	KcKh
Preflop	-	27.000	9.000	BigBlind	191.000	Raise:63.00	KcKh
Preflop	-	236.500	74.500	BigBlind	119.000	Call	KcKh
Flop	Td 5d 3s	311.000	0.000	BigBlind	44.500	Check	KcKh
Flop	Td 5d 3s	355.500	44.500	BigBlind	44.500	Call	KcKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5h9s
Preflop	-	5.000	1.000	Button	198.000	Fold	5h9s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ac9d
Flop	Qh 5s 4s	5.000	0.000	BigBlind	197.500	Check	Ac9d
Flop	Qh 5s 4s	9.000	4.000	BigBlind	197.500	Fold	Ac9d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cAh
Preflop	-	5.000	1.000	Button	198.000	Call	4cAh
Flop	Td 6c 4h	9.000	3.000	Button	197.000	Call	4cAh
Turn	Td 6c 4h 7s	18.000	6.000	Button	194.000	Call	4cAh
River	Td 6c 4h 7s 9h	36.000	12.000	Button	188.000	Fold	4cAh
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	9h3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	KdJh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	KdJh
Preflop	-	51.000	15.000	Button	182.000	Call	KdJh
Flop	Qs 9d 3h	99.000	33.000	Button	167.000	Call	KdJh
Turn	Qs 9d 3h 5h	198.000	66.000	Button	134.000	Fold	KdJh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3c4h
Flop	Kc Qc 3s	5.000	0.000	BigBlind	197.500	Raise:2.50	3c4h
Flop	Kc Qc 3s	12.500	2.500	BigBlind	195.000	Raise:15.00	3c4h
Flop	Kc Qc 3s	60.000	15.000	BigBlind	177.500	Fold	3c4h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2hTh
Preflop	-	5.000	1.000	Button	198.000	Call	2hTh
Flop	9s 9h 7s	9.000	3.000	Button	197.000	Fold	2hTh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	AcJs
Flop	As Ad 4d	6.000	0.000	BigBlind	197.000	Check	AcJs
Flop	As Ad 4d	10.500	4.500	BigBlind	197.000	Call	AcJs
Turn	As Ad 4d 8d	15.000	0.000	BigBlind	192.500	Check	AcJs
Turn	As Ad 4d 8d	26.500	11.500	BigBlind	192.500	Call	AcJs
River	As Ad 4d 8d Qc	38.000	0.000	BigBlind	181.000	Check	AcJs
River	As Ad 4d 8d Qc	66.500	28.500	BigBlind	181.000	Call	AcJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8d8s
Preflop	-	6.500	2.500	Button	198.000	Call	8d8s
Flop	9c 5h 4s	13.500	4.500	Button	195.500	Call	8d8s
Turn	9c 5h 4s 3h	27.000	9.000	Button	191.000	Call	8d8s
River	9c 5h 4s 3h 8h	54.000	18.000	Button	182.000	Call	8d8s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ac2h
Flop	As 6d 5c	5.000	0.000	BigBlind	197.500	Check	Ac2h
Flop	As 6d 5c	7.500	2.500	BigBlind	197.500	Call	Ac2h
Turn	As 6d 5c 8s	10.000	0.000	BigBlind	195.000	Check	Ac2h
Turn	As 6d 5c 8s	15.000	5.000	BigBlind	195.000	Call	Ac2h
River	As 6d 5c 8s Ts	20.000	0.000	BigBlind	190.000	Check	Ac2h
River	As 6d 5c 8s Ts	30.000	10.000	BigBlind	190.000	Fold	Ac2h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4d9s
